Gene.symbol,logFC,P.Value
ARHGAP30,0.669954167,0.000146887
CD3E,1.105596583,0.000148056
HLA-DMA,0.72133575,0.000148273
ITGAX,1.176970333,0.000151419
FXYD5,0.725535167,0.000154101
WAS,0.508947333,0.000155001
ARRB2,0.625246833,0.000155034
KLRC4-KLRK1///KLRK1,1.608785917,0.0001572
PRKCB,0.854579333,0.000157673
KIF21B,0.345083667,0.000158992
HLA-C///HLA-B///HLA-A///HLA-B///HLA-A,0.4419075,0.000159226
CSF3R,0.476930583,0.000163327
MS4A14///MS4A7,1.064609083,0.000164147
ANKRD44,0.843734667,0.000165913
HLA-DMA,0.717785833,0.000173633
HLA-DMA,0.717785833,0.000173633
CADM3,0.642590167,0.000175689
CD14,0.791781333,0.000180467
GMFG,0.975084083,0.000185138
RASSF5,0.89087025,0.000186063
TBXAS1,0.69770725,0.000187003
BIN2,1.125085833,0.000189515
CD52,1.295929667,0.000190679
CELF2,0.753080333,0.00019562
MNDA,0.794651333,0.000195801
HLA-DQB2///HLA-DQB1,0.833711833,0.000197459
CLEC7A,0.865524,0.00019822
NKG7,1.171532083,0.000201537
ADGRE2,1.050597417,0.000203068
GNA15,0.590468917,0.0002054
FAM49A,0.8317485,0.00020704
KLRB1,1.068050833,0.000209411
CSF2RA,0.698053,0.000215867
CSF2RA,0.698053,0.000215867
RNF125,1.02559825,0.000216723
SPN,0.749186583,0.000219589
ARHGAP4,0.50318575,0.000220264
GMIP,0.555992417,0.000221833
FYN,0.684429083,0.000227359
HLA-C///HLA-B///HLA-A///HLA-B///HLA-A,0.44867,0.000229362
NCF2,1.198523417,0.000236252
VAV1,0.749009,0.00023677
TECPR1,0.397794,0.000244539
RGS18,0.906633083,0.000244629
PSTPIP1,0.403186167,0.000247691
NLRC5,0.756526833,0.000250337
THEMIS2,0.925736083,0.000251414
PRF1,0.934994333,0.000252747
STK17B,0.836380917,0.000256385
LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1,0.709984167,0.000259385
GAB3,0.521664333,0.000275627
CD180,1.136637833,0.000277937
PARVG,0.830018333,0.000278492
CLEC9A,0.787645417,0.000281423
ITGAL,1.30576775,0.000291035
DOK2,0.70123725,0.000291274
ALOX5,0.93996275,0.000297163
IL2RB,1.103826583,0.00030273
SH2D2A,0.479563417,0.000303819
SMAP2,0.8029655,0.000304632
PILRA,0.636814667,0.000310915
PLXNC1,0.790653417,0.000313152
HLA-DQA1,1.236510833,0.000321662
KLRD1,1.295541583,0.000326306
IL2RA,0.601853833,0.000326937
GCSAM,0.73205775,0.000330133
ELMO1,0.823727667,0.000334156
RTN1,0.4624275,0.000340005
LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1,0.705099167,0.000346361
P2RY13,0.904057917,0.000350336
TRAF3IP3,0.959414167,0.000356792
CD84,0.8424765,0.000356797
SIT1,0.588042167,0.000360594
RGS10,0.4897385,0.000362323
ADGRE5,0.722205167,0.000362934
IDO1,1.6719575,0.000363409
FLI1,0.722191833,0.000368537
GBP5,1.928274167,0.000376285
PDE4B,0.47189825,0.00037936
KLRC4-KLRK1///KLRC4,0.995219583,0.00038235
ADCY7,0.58737425,0.000385452
GZMB,0.613766,0.000392792
HLA-F///HLA-B,0.656814,0.000394268
BTK,0.948985,0.000395629
GNLY,0.956544417,0.000397497
BTN2A2,0.421846667,0.000398771
RNASE6,0.8509325,0.000410182
MARCH1,0.78472575,0.000416419
,0.455678,0.000416465
TRANK1,0.795178917,0.000421752
ARHGAP25,0.779387,0.000432731
HLA-DQB2///HLA-DQB1,1.24035225,0.000439592
HLA-DQB2///HLA-DQB1,1.24035225,0.000439592
BTN3A1,0.951599333,0.000442025
CXCL9,1.92638625,0.000445952
APBA2,0.373106,0.000446919
FCRL6,0.869535917,0.000453988
FGD3,0.429015167,0.000467177
HLA-F///HLA-B,0.671700083,0.000468033
APOBEC3C,0.704405833,0.000468937
SFMBT2,0.735855167,0.000470346
IER3IP1,-0.62766325,0.000477251
ARHGAP15,0.877134333,0.000479709
CYBB,1.188786667,0.000492109
HLA-DQA2///HLA-DQA1,0.81226525,0.000493613
HLA-DQA2///HLA-DQA1,0.807235083,0.000494473
CXCR4,0.92674075,0.000499004
CD200R1,0.596161583,0.000525285
HLA-F///HLA-B,0.706122917,0.000527485
LILRB4,0.671711667,0.000544339
TAPBP,0.509315417,0.000547988
FCGR2A,1.167149333,0.000549118
TAP1,0.962634,0.000556289
TAP1,0.962634,0.000556289
TAP1,0.962634,0.000556289
AXL,0.440494167,0.000564612
CX3CR1,1.187594833,0.000569951
HLA-DPB2,0.444192917,0.000571104
SPI1,0.560559833,0.000583227
GRAP2,0.791856417,0.000589669
PREX1,0.570790917,0.000590696
SAMHD1,1.037773833,0.000605089
C2,1.244852417,0.000614352
C2,1.244852417,0.000614352
TCF20,0.371322417,0.000631308
BTN3A2,0.876081917,0.000640161
MAP4K1,0.600012583,0.000645566
HCP5,0.7857295,0.000649041
TIGIT,0.665391583,0.000657947
SP110,0.649271083,0.00066401
NDUFV2,-0.459070833,0.00067661
CCR2,0.8972655,0.000680186
LCK,0.576819667,0.00068061
C2,1.192204583,0.000683369
HEG1,0.64509825,0.000685845
TSPAN32,0.38833375,0.000689946
TRPV2,0.51989625,0.000693516
LRRC25,0.71089875,0.000696568
CFP,0.5787125,0.000696928
CD244,0.850582,0.000697746
ATP8B2,0.574899917,0.000698266
PSMB9,0.86266475,0.000699617
PSMB9,0.86266475,0.000699617
PSMB9,0.86266475,0.000699617
LY9,0.634770667,0.000700594
APOL3,0.818113167,0.000703919
PECAM1,0.709594167,0.000705626
CD3D,0.982927917,0.000705849
NDUFV2,-0.431150333,0.000722706
TNFAIP3,0.84272275,0.000727645
IL16,0.487195417,0.000734101
CST7,0.85720125,0.00074056
RNASET2,0.4549745,0.000763029
FGD2,0.656101917,0.000766003
CD40LG,0.732780333,0.000769221
SP140,0.712010917,0.000770667
GPR65,1.010355333,0.000785908
CARD16,0.723080667,0.000788167
LILRA6,0.811891417,0.000789349
TARP///TRGC2,1.07922175,0.000796734
CD27,1.10001425,0.000802691
PRDX6,-0.318504167,0.000809668
CD96,1.13601575,0.00081123
GPR183,0.744751,0.000816435
BOD1,-0.3748725,0.000829368
HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A,0.454394167,0.000849286
HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A,0.454394167,0.000849286
TBC1D10C,0.521678,0.000853683
RASGRP2,0.376483667,0.000856158
APOL6,0.649714333,0.000856821
NPY5R,0.741848167,0.000859382
GRK3,0.753253083,0.000863815
CP,1.137457083,0.000873945
FCGR3A,1.321320667,0.000881866
RAC2,0.865155833,0.000889766
TIAM1,0.46746325,0.000896226
CD33,0.611520333,0.000897815
IKZF1,0.982972333,0.00090048
HLA-H///HLA-G///HLA-C///HLA-A///HLA-A,0.4137325,0.000907009
HLA-H///HLA-G///HLA-C///HLA-A///HLA-A,0.4137325,0.000907009
ADCY4,0.510867917,0.000935095
PYHIN1,0.8993585,0.000938338
PDCD1LG2,1.013774417,0.000944702
HLA-H///HLA-B///HLA-A///HLA-B///HLA-A,0.344461667,0.000946766
CD3G,1.152634833,0.000955693
UBD,1.025048333,0.000961583
LINC00921,0.384624583,0.000966135
LILRB1,0.940583333,0.000966208
HLA-H///HLA-C///HLA-B///HLA-A///HLA-A,0.334215833,0.000969904
LST1,0.943803583,0.000986278
LST1,0.943803583,0.000986278
LST1,0.943803583,0.000986278
UBD,1.04223175,0.000988468
HLA-H///HLA-G///HLA-A///HLA-A,0.351500833,0.001000933
PARP15,0.942413833,0.001003195
DOK1,0.338646833,0.001018993
RUNX1,0.54588375,0.001025314
CTSW,0.8806085,0.001031487
IKZF3,0.977967167,0.001032647
HLA-H///HLA-C///HLA-B///HLA-A///HLA-B///HLA-A,0.334629167,0.001035281
GPR174,1.419055333,0.001046681
PTPN6,0.776245167,0.001049676
ARHGEF1,0.345775167,0.001069624
CRTAM,0.7042355,0.001092617
ACSL5,0.663435583,0.001102523
HLA-J///HLA-H///HLA-B///HLA-A///HLA-A,0.353493333,0.001107012
CLEC10A,0.641231,0.00111506
APOL1,0.784139667,0.00112257
IFI27,0.90938275,0.00114077
VWF,1.39768375,0.001142521
SASH3,0.486132167,0.001146151
TLR2,0.646955833,0.001153768
KIAA0226L,0.503186583,0.001161709
HCST,0.868808333,0.001184582
DPEP2,0.41443175,0.00119436
PTPRE,0.676463167,0.001206339
SLAMF6,1.291064833,0.001208187
NDUFS2,-0.327657167,0.001216691
AIF1,0.799234833,0.001221275
AIF1,0.799234833,0.001221275
AIF1,0.799234833,0.001221275
CLEC2D,0.878132833,0.001232221
CTSS,1.180064333,0.00123906
SLC9A9,0.6141985,0.001241255
TNFRSF1B,0.63227325,0.001243934
PLEKHO2,0.4419095,0.001253711
AKNA,0.432673833,0.001268185
CD4,0.82234575,0.001271528
RASAL3,0.468283,0.001302015
GLIPR1,0.766030917,0.001308558
CTGF,0.4661875,0.001309169
NDUFS8,-0.433505333,0.00131185
AIM2,0.96065725,0.00131217
ITGA4,0.961695417,0.001324486
TIMM23,-0.433301583,0.001336562
NCF4,0.66551475,0.001347606
LINC00341,0.437174083,0.001354425
LILRB3,0.610580083,0.001362395
GBP1P1///GBP3///GBP1,0.930213167,0.001366894
C5orf56,0.4298815,0.001372346
SYNE3,0.467331333,0.001372447
HDDC2///HDDC2,-0.382255083,0.001372631
FYB,0.97242575,0.00137978
LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1,0.6255875,0.001380747
GIMAP6,0.598652083,0.00138929
VSIG4,0.7613095,0.001407114
CXCL10,2.084998333,0.001407564
TLR8,0.996910667,0.001419623
SAMD3,0.765827083,0.001431964
NFATC2///NFATC2,0.54178225,0.001445061
IL12RB1,0.462343667,0.001450511
LAIR1,0.697561917,0.001462803
VAMP1,0.44627,0.001466712
CSF1,0.453843417,0.001475695
PTPRCAP,0.632588583,0.001476025
SLAMF7,1.405381833,0.001478751
CD163,0.841677,0.001497337
RHOH,0.743049083,0.001528508
C16orf54,0.43223775,0.001545007
C16orf54,0.43223775,0.001545007
FERMT3,0.54656175,0.001549878
LIMD2,0.311953417,0.001549919
LGALS9C///LGALS9B///LGALS9,0.793277667,0.001568198
XCL1,0.989055083,0.001570318
FGR,0.731962667,0.001575138
GPR171,0.934858833,0.001578467
IL27RA,0.386388083,0.001596285
FCN1,1.103272667,0.001598093
HLA-DMB,0.69869775,0.001607809
ENG,0.492822167,0.001607817
ZC3H15,-0.437010833,0.001608361
C14orf2///C14orf2,-0.396983,0.001612582
ABI3,0.613613417,0.001615297
FH,-0.433371667,0.001618675
MCUB,0.686891,0.001634893
NLRP3,0.3813715,0.001638111
MRPS15,-0.337932333,0.001649556
SRGAP2C///SRGAP2B///SRGAP2,0.41572025,0.001656963
HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A,0.415871667,0.001684751
UBA7,0.455438583,0.001699374
PTPN22,1.099198417,0.00170194
ATP2A3,0.331904833,0.001732627
TRIM22,0.950001333,0.001734869
SERPINB9,0.869585917,0.001737218
TLR7,0.84495975,0.001768824
RAC3,-0.355655167,0.001778423
HCK,0.816242083,0.001792239
FAM30A,0.642818833,0.001803464
HLA-J///HLA-H///HLA-A///HLA-A,0.3668475,0.001820171
CD300LF,0.467130167,0.001822537
DOCK10,0.945752667,0.001857814
HLA-DMB,0.681437417,0.001879632
,0.4630635,0.001890039
NDUFAF1,-0.553507417,0.001894185
SERPINB9P1,0.7271365,0.001910731
STAB1,0.527259,0.001939232
,0.527991333,0.001947982
NCF1C///NCF1B///NCF1,0.429988417,0.001951209
FCRL3,0.977253583,0.001959726
MYO9B,0.472789833,0.00199776
SLC2A3,0.5382,0.002000069
LOC400464,0.348140167,0.002016099
TLR4,0.627474917,0.002021444
GPSM3,0.293092083,0.002026355
GPSM3,0.293092083,0.002026355
GGT5,0.55878975,0.002038081
C3AR1,0.940662417,0.002054101
CD226,0.85409825,0.002060551
SEPT1,0.59911425,0.002081573
PRKCH,0.7349135,0.002099924
,0.617095833,0.00210042
,0.617095833,0.00210042
NCF1C///NCF1B///NCF1,0.477372417,0.002109238
HVCN1,0.412928583,0.002114977
RASA3,0.740838917,0.002147595
NOD2,0.440245917,0.002159114
ADGRE4P,0.606186083,0.002170451
LILRA1,1.098978167,0.002180143
TLR10,0.6920575,0.002217244
VCAM1,0.636116,0.002228211
C2orf69///C2orf47,-0.456043583,0.002238389
TMEM97,-0.308318083,0.002239273
GIMAP2,0.83261525,0.002241426
LYPD5,0.4451155,0.002247213
F13A1,0.7163725,0.002249229
NELL2,0.848189583,0.002262342
RFTN1,0.42638675,0.002264745
FNBP1,0.377588333,0.002282331
PRDM1,1.000225167,0.002283515
ST8SIA4,0.828215667,0.002339533
UPK1B,-0.766864917,0.002358997
CNPY3,0.392098083,0.002363446
TAPBP,0.52165,0.002368094
BASP1,0.35977,0.002368205
FCGR1CP///FCGR1B///FCGR1A,1.085860167,0.00237299
TAPBP,0.5225975,0.002374316
CMKLR1,0.676267167,0.00237871
ATP10A,0.34343,0.002394435
LOXL3,0.351382417,0.002399828
REL,0.533433583,0.002422594
NCF1C///NCF1B///NCF1,0.464976833,0.002427333
TYROBP,0.768336833,0.002441167
,-1.102005333,0.002443339
FAM30A,0.663296667,0.002469174
,0.537856667,0.002473352
GBP2,1.0446595,0.002501067
LY86,0.716617417,0.002505336
FAM78A,0.428286917,0.002547273
SLC15A3,0.567456667,0.002554217
FCMR,0.810852667,0.002566242
MRPL57,-0.310295333,0.00257444
GOT1,-0.439845833,0.002582772
LAYN,0.724372417,0.002598456
RAB31,0.588107,0.00263406
CD2,0.884124333,0.00265848
HRH2,0.34450125,0.002685527
GBP2,0.973395833,0.002702226
SLC11A1,0.522155167,0.002709194
TMEM268,0.350534333,0.002710814
DAPP1,0.71550175,0.00272902
MFNG,0.57747475,0.00280554
GPSM3,0.421968417,0.002815043
SEPT4,0.38284075,0.002830389
ZAP70,0.56722725,0.002831702
SPHK1,0.436944833,0.002865718
LRRC8C,0.474958083,0.002933811
,-0.322223667,0.002934905
ATP5A1,-0.336821667,0.00293845
SNORA23,-0.714290417,0.002942993
IRF1,0.873424,0.002962184
IGSF6,1.023768333,0.002970915
SIGLEC10,0.503270333,0.002972311
LOC153684,0.362531583,0.002999178
,-0.258163667,0.003003474
BTN3A3,0.763048333,0.003013378
BST2,0.643581083,0.003035826
FAM83H,-0.251313333,0.003073858
TNFRSF9,1.1002705,0.003085417
RUNX3,0.360819583,0.003093504
CD1B,0.438345083,0.003102248
CD1D,0.4756275,0.003114031
PIK3IP1,0.496783333,0.003118549
CD69,0.812991333,0.003125705
TCAF2P1///TCAF2,0.412247667,0.003154315
CD34,0.542364167,0.003211804
PTGER4,0.4705125,0.003227256
ICAM2,0.5917015,0.003261519
,-0.969424417,0.003271988
IFI16,0.610681917,0.003293168
MLKL,0.567128667,0.003302152
KCTD11///ACAP1,0.311253667,0.00333034
HAPLN3,0.50093325,0.003335566
SLFN5,0.665693917,0.003349313
MRRF,-0.303194833,0.003354567
,-1.242858917,0.003371936
CHCHD2,-0.3882325,0.003377234
FCGR1CP///FCGR1B///FCGR1A,1.038751667,0.003404724
PECAM1,0.8063945,0.003408417
GRK5,0.679818583,0.003428012
P2RY8,0.570390417,0.003428443
P2RY8,0.570390417,0.003428443
C1R,0.582211833,0.003448532
F8,-0.525928083,0.003460884
CXorf21,0.862509333,0.003465798
TMEM41A,-0.36983325,0.003467238
CD1C,0.944748917,0.003470787
GVINP1,0.7025325,0.003476035
FAM26F,0.536719917,0.003491519
LILRB2,0.94223225,0.003509264
CITED2,-0.249881667,0.003511221
VEGFC,0.323148917,0.00354542
XYLT1,0.274264167,0.00354979
ZNF750,-0.398728167,0.003559524
MT1IP,-0.433596583,0.003560404
C1QA,0.8925135,0.003564997
LDLRAD4,0.357747083,0.003592535
C1S,0.730630583,0.003597296
CYSLTR1,0.761185,0.003618471
CD1E,0.878458167,0.003628711
P2RX7,0.8602725,0.003634034
LRRK1,0.44357925,0.003662369
FCGR1CP///FCGR1B///FCGR1A,1.262547083,0.003730897
MIR503HG,-0.31209825,0.003741443
THEMIS,0.935273083,0.00374457
STK4,0.438890833,0.003751693
PTPN7,0.362342333,0.003822546
GBP4,1.1252055,0.003837748
IGKC,1.689923167,0.003854409
,-0.4791835,0.003866671
PIM2,0.757109667,0.003994464
PLEKHO1,0.480737667,0.004045111
ADGRE3,0.469422833,0.00404527
,0.583704,0.004045961
BNIP3,-0.398551667,0.004053483
IGKC,1.707722167,0.004061032
SLAMF1,0.606991917,0.004121983
GNG11,0.634866333,0.004122077
IGKC,1.733586667,0.004127252
TRAT1,1.11312425,0.004133572
TGFB1,0.490985417,0.004148864
TRBC1,0.417282583,0.004151461
,0.481190833,0.004167193
LAT2,0.305892,0.004167742
RNLS,-0.404914083,0.004171255
,-0.375898583,0.004179519
IL18R1///IL18R1,0.440067333,0.004186875
SEPT6,0.519314667,0.004213199
DEF6,0.300516917,0.004217092
GPR21,0.42175325,0.004219655
SH2D1B,1.224927833,0.004247314
PLEK,1.144348833,0.004247526
EMP3,0.6724085,0.004254733
CXorf65,0.611374333,0.004261029
ENTPD1,0.6653585,0.004265729
KLRF1,0.821398333,0.004275299
CLEC2B,0.693941333,0.004308479
,0.355569,0.004354123
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,0.330383833,0.004368041
N4BP2L1,0.385186,0.004383484
GIMAP7,0.634217917,0.004393468
DTHD1,0.531421833,0.004395465
PARP8,0.607803167,0.004409446
TAP2,0.59392125,0.004414839
GIMAP4,0.754380917,0.004427138
LBH,0.40741275,0.004434112
IL15RA,0.45095725,0.004439785
ADAM8,0.326552583,0.004502361
,-0.675859833,0.004509559
IFITM1,0.5387625,0.004597268
ADA,0.520649417,0.004651193
TTC39C,0.279066583,0.004658475
TMEM173,0.459489,0.00466237
,-1.0092025,0.004667453
,0.269242667,0.0047553
SLFN11,0.771239167,0.004756352
,0.39832375,0.004773887
GNG2,0.547636667,0.004788111
LIMS2,0.253028417,0.004791193
NPY1R///NPY1R,0.6935675,0.004895349
SLC25A11,-0.381553333,0.004904417
CD72,0.719227417,0.004920404
CD160,0.75922725,0.004958531
S1PR1,0.466306,0.004959215
,0.85675675,0.004987878
HOPX,0.316320417,0.004990316
NAIP,0.606513583,0.005047817
NAIP,0.606513583,0.005047817
MOGAT2,-0.541744583,0.005094533
CCSAP,0.318551417,0.005103979
COX7B,-0.761756667,0.005117739
TRAJ17///TRAV12-2,0.52791525,0.005148915
IGKC,1.621421167,0.005154232
TSNAX-DISC1///DISC1,0.256243,0.005160049
ASAP1,0.524712667,0.005169502
TMEM156,0.788356917,0.005189313
TEP1,0.31500325,0.005212685
NKAPP1,0.298639083,0.005216672
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,0.2957005,0.005234738
ZNF645,-0.29419975,0.005277892
,0.344125833,0.005299785
ABHD14A,-0.461246,0.00530413
NLRC4,0.441729,0.005340172
,0.4372205,0.005345087
CARMIL2,0.269824667,0.005412959
FKBP11,0.392971,0.005435937
TLR6,0.7349655,0.005456354
KCNE4,0.408366583,0.005470156
IL21R,0.428180833,0.005471623
,0.24594625,0.005475014
ATPAF1,-0.337339667,0.005513716
FCHO1,0.304100083,0.00554019
BCL11B,0.289688,0.005558695
TNFRSF25,0.222068833,0.005559345
PIK3AP1,0.556163,0.005620169
TGM2,0.635609833,0.005703676
UQCRFS1,-0.364064167,0.005712012
FAM104B,-0.34951275,0.005749443
PRMT1,-0.29216525,0.005760343
P2RY10,0.908358833,0.005763729
,0.366890667,0.005786745
,0.799172083,0.005840959
CCR2,0.825079833,0.00584929
PHYHD1,-0.41827525,0.005866461
GBP7,0.354969833,0.005884385
OSBPL6,-0.641326417,0.005886334
MTHFD2,0.452506917,0.005886614
,0.70405525,0.005997272
KLRG1,0.762696167,0.005998358
SVEP1///SVEP1,0.751164833,0.006016316
IGKC,1.636820917,0.00606807
,1.618957417,0.006078609
ADGRE1,1.008632083,0.006126064
SLC6A20,-0.704920667,0.006166271
HIST1H2AA,0.393482333,0.006170386
P2RY14,0.7430975,0.006178081
MIR142,0.952868,0.00620935
SLC37A2,0.457225083,0.006220032
ANKRD36///ANKRD36B,0.609138667,0.00625201
CCDC181,-0.351799667,0.006253787
MYCN,-0.57176925,0.006254313
GFI1,0.304323833,0.006370113
PLXND1,0.437931417,0.00639688
YIF1A,-0.287074,0.006472632
,0.56332525,0.006485774
GFRA2,0.442599417,0.006494785
CLIC2,0.844329583,0.006501981
,0.372965417,0.006523654
PLTP,0.960366,0.006539132
,0.300461583,0.006541264
GAMT,-0.54844725,0.006541951
RASGRP4,0.364052583,0.006549765
ADAM15,0.600197583,0.00668268
PATL2,0.38568075,0.006684506
DHRS11,-0.4005725,0.006710729
,0.287881333,0.00671552
MRPL24,-0.246586167,0.006727761
ESRP2,-0.347222083,0.006767022
MRPL1,-0.29397775,0.006768667
CALHM2,0.341129833,0.006780752
FPR3,0.791162583,0.006812212
CD209///CLEC4M,0.558923333,0.006822048
TADA1,-0.263061667,0.006881958
SIRPB2,0.371470167,0.006884832
NDUFS4,-0.438901833,0.006889263
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,0.303035833,0.006889668
TGFBI,0.596840417,0.006915418
TTC39C,0.510612167,0.006920302
NAIP,0.600411167,0.006922023
EFHD2,0.460236833,0.006929115
TCAF2P1///TCAF2,0.40697375,0.006947176
TAP2,0.570059417,0.006960283
LPCAT3,-0.450314167,0.007026821
CD38,0.843091917,0.007038274
MAN2B1,0.380173833,0.007055832
CCL4L1///CCL4L2///CCL4///CCL4L1,1.01016375,0.007130703
CCL4L1///CCL4L2///CCL4///CCL4L1,1.01016375,0.007130703
ARPC1B,0.642240667,0.007137126
INMT-FAM188B///INMT,0.5755675,0.007206144
