Gene.symbol,logFC,P.Value
MAGIX,0.879894397,0.009599684
SNCAIP,0.917409223,0.009659541
SMAGP,0.686520576,0.009669286
IL31RA,0.836936839,0.009671391
S100A16,1.01157,0.009698248
GRK1,1.028694555,0.009850098
MYLK,-0.997863969,0.009912392
FAM222A-AS1,0.883015416,0.0099612
ZNF205-AS1,-0.890083721,0.010019022
TMEM129,-0.710230507,0.010086215
F7,0.873516303,0.010089474
GPR45,0.826483571,0.010101445
PGM5-AS1,-1.612341623,0.010105128
GDF6,0.734801402,0.010141192
KIR3DX1,1.375431817,0.010159116
OAS3,1.171700847,0.010183559
SF1,0.587409124,0.010196411
PITX1,1.132651396,0.010259928
HTR3D,1.201737362,0.01038788
C1orf229,-1.317079221,0.010481131
YBX3,0.609646691,0.01051312
EPSTI1,1.046823877,0.010549928
ADD3-AS1,0.985941961,0.01063953
SLC41A3,-0.781252743,0.010670702
BLOC1S1,0.69099087,0.010688881
EPSTI1,1.08349334,0.01071813
CLYBL,0.776254982,0.01076814
LOC286272,0.900105808,0.010858593
KLHL13,1.082741278,0.010860108
NPAS2,1.266552263,0.010879739
LRTOMT,0.819686214,0.010905844
LGR6,-0.906960267,0.011033649
LIN7A,-0.893895899,0.011046965
SDC3,1.044982633,0.011073075
SNX15,0.777995128,0.011172282
UCP2,0.902984306,0.011246513
LINC01015,1.10032321,0.011252013
RNF215,-0.669846724,0.011290612
CCL25,0.672560722,0.011310627
TPCN1,-0.643321034,0.011323177
ANXA3,1.44957447,0.011352023
CDK16,0.816399736,0.011360532
ZNF521,-1.0990722,0.011438387
RBM43,-0.636869698,0.011442026
TCEANC,-0.585618188,0.011550689
STX11,0.853924543,0.011612358
PLEKHM3,-0.498719054,0.011702662
CD38,1.034084481,0.01171059
CYP2F1,0.886613921,0.011734771
ZFP82,-0.633721084,0.011761412
C16orf74,-0.653369373,0.011771591
CRYBB2P1,-0.734315557,0.01184029
C4orf17,1.131155016,0.011855667
METTL15,-0.733202082,0.011861554
ZNF365,-0.995840394,0.011917586
ANO8,-0.817777006,0.012001051
NPW,1.12454193,0.012023444
METTL15,0.632871332,0.012054094
ARHGEF40,-0.777773961,0.012089697
HLCS,-0.619946157,0.012175014
STAT3,0.932232233,0.012232807
LAYN,0.676790189,0.01224018
GRAPL,1.072128102,0.012292619
MYCN,-1.351120195,0.012373745
NID1,0.731254896,0.012402507
THRA,-0.584401129,0.012434841
ETV7,0.991488239,0.012591809
THSD4,1.246114379,0.012593048
CGB2,0.859538303,0.012596646
SNHG17,-1.684038567,0.012631346
TEX29,0.868233872,0.012680551
OASL,1.140394211,0.012847714
MUC3A,1.533069186,0.012970597
ID3,0.602642157,0.013003545
CLRN1,1.12665113,0.0130112
DOCK10,0.624778805,0.013041025
HLA-DMA,0.627639452,0.013045434
NFIA,-0.601542051,0.013102121
HCFC2,-0.818050177,0.013113941
PML,0.609265013,0.013294891
PYGM,0.821940256,0.013297068
COL13A1,-1.13910113,0.013320517
SIK1,0.97467465,0.013390619
GALR2,0.832478944,0.013394421
SMCO2,0.820287053,0.013461188
ESRRB,0.861712843,0.013469589
CRYBB3,1.422760214,0.013492959
HLA-DRB4,0.721539054,0.013619567
BOC,1.247745566,0.013645552
FHIT,0.739370454,0.013693558
PODXL,-0.655737026,0.013731134
GNPDA2,-0.624150696,0.013732383
GSTM2,1.121000131,0.013739297
ARHGEF10,1.114739318,0.013746914
LOC100130433,0.827098471,0.013763688
FAM20B,-0.815101828,0.013777608
LINC00886,-0.823346721,0.013798626
FGFBP3,-0.642678154,0.013801527
LOC102723694,1.010380107,0.013873708
GBP1,1.119989972,0.013878191
TMEM52,0.942388356,0.013889187
DOCK4,1.967073189,0.013894855
ZNF365,-0.88155462,0.013973478
MYBL1,-0.887249674,0.013980035
FANCF,-0.623104515,0.014009289
GALR3,-0.804548999,0.014051753
SOCS1,0.726398527,0.014058223
KLHDC9,-0.800994789,0.014060735
TTC28,-0.756395653,0.014126748
ISG15,0.940112005,0.014130549
CHI3L1,1.846290374,0.014169773
ANKRD22,1.645259998,0.014199626
MFSD12,0.618169685,0.014367086
CFAP65,-0.60205703,0.014479469
ELMOD2,-0.67084462,0.014502574
LRP12,-1.06614087,0.014603517
COL11A2,0.858678819,0.014684002
TMEM144,1.007954957,0.014703
PDE4A,1.41540066,0.014828707
C2orf48,1.745190719,0.01484115
SLC48A1,-0.613852603,0.014854246
GPR50,0.671337505,0.014908329
C19orf71,1.090020949,0.014912573
STX1B,0.84197515,0.014919069
PLEKHG2,0.533756471,0.014970563
INPP5J,0.693479506,0.015075205
PML,0.651668228,0.015123883
CLTB,0.679195942,0.015133169
PLCXD1,0.579510686,0.015139879
ASAP1-IT2,0.770029621,0.015150016
S100A11,0.848242983,0.015174062
MRPL46,-0.625853014,0.015224027
BANF1,0.775054832,0.015231229
ZNF160,-0.639502316,0.015241391
XAF1,0.864752571,0.015291948
DRAP1,0.54378498,0.015314539
LOC100129447,1.102503106,0.015345009
ASB4,0.891804893,0.015504656
KRTAP4-6,1.216761573,0.015544087
TPRX1,0.728314737,0.015585502
L3MBTL4,0.762428017,0.015627358
HOXD11,1.074318661,0.015653745
RSAD2,1.550738964,0.015656987
FBXO17,0.621509488,0.01567264
ZNF44,0.853366944,0.015676816
SELENBP1,-1.575467022,0.015718569
ACSM5,0.99810277,0.015939918
IFI27,2.195164149,0.015945023
TNXB,-1.251103285,0.015967222
GTF2F2,-0.677896286,0.016000631
EFNA1,0.689774726,0.016025357
GPC6,1.019921563,0.016050087
SARAF,0.708338205,0.016051065
SEZ6L,-0.853119208,0.016052388
CAPS2,-0.739602328,0.016106098
ABCD1,0.89564254,0.01616178
TRIM35,-1.761684622,0.016171265
ZNF778,-0.640335191,0.016200052
SPRR2D,0.791238463,0.016215525
URB1-AS1,-0.527580254,0.016252192
DNM1,0.839793773,0.016257428
LINC00663,1.357944191,0.016286182
LIMCH1,-1.220440224,0.01635603
CXCR6,-1.059390218,0.016373925
PALM3,1.276139431,0.016379453
CRTAP,-0.539626759,0.016471878
TRGV7,-1.100501619,0.016495871
SRF,0.698726968,0.016506814
CISD2,-0.711913423,0.016632737
COQ9,-0.833503857,0.016635258
TRIM14,0.691204004,0.01668121
AGTR1,1.187392928,0.016697325
GTPBP10,-0.683647571,0.016698497
ZNF568,-0.74822029,0.016701221
PRSS1,1.031623881,0.016710921
IFITM1,0.506241262,0.016722155
MFAP2,1.046860438,0.016780228
FAM217B,-0.602086494,0.016789087
KCNK3,0.928256305,0.016807663
BNC2,-0.826049676,0.016891283
FOLR2,0.514968237,0.016913018
SCG3,1.518788899,0.01694913
MED12L,0.714741698,0.016963572
AGRN,1.20331317,0.016977354
CRYBG3,-0.639344054,0.017005629
PARP14,0.577710998,0.017041272
ICAM5,0.890811971,0.017077132
TMEM8B,-0.476038775,0.017159953
ACTN4,0.700651911,0.017162776
PSENEN,0.494410302,0.017181843
ETFDH,-0.662923762,0.017208785
KCNJ10,1.084420664,0.017230333
SUGCT,0.70842066,0.017246339
C1orf21,-0.790052526,0.017252286
CA5BP1,0.868089839,0.017279675
IRX6,1.147285465,0.017307661
ID1,1.368408174,0.017378469
ZNRF4,0.934839122,0.01752866
PIWIL2,0.920402646,0.017584929
TECR,0.56974581,0.017588269
RPL36A,-0.573462011,0.017599979
CTNNBIP1,-0.52394635,0.017604561
SERTM1,1.217434843,0.017635652
BPIFA3,0.984754336,0.01764632
SLC7A6OS,-0.508555199,0.017660544
UBE2W,-0.559961212,0.017672797
CDKN1A,0.829408228,0.017721148
XK,-0.990908889,0.017771057
ZNF683,-1.034387706,0.017868121
TDP2,-0.660431118,0.017883023
S100A11,0.854486682,0.017929465
CACNA2D4,-0.537586428,0.017968981
PAX1,1.610671766,0.017995346
CXCL9,1.205735682,0.01801466
LOC100101478,-0.685953988,0.018022003
FOSB,1.301524579,0.018030496
SLC22A9,1.087274438,0.018064909
EPHA1,0.966939059,0.018080021
WDR74,0.658033155,0.018149026
DHRS11,0.643286596,0.018166393
PRKAR1B,0.595514506,0.018170638
RIC8B,1.131305452,0.018201198
PRRC2B,-0.886570287,0.018225439
CXCL10,2.196836986,0.018270204
XCL2,0.784322371,0.018314507
TMEM132D,1.3155765,0.018358061
TYMP,0.673073872,0.018361495
SPTBN1,0.699565408,0.01838503
PRPF3,0.675168092,0.018448785
CDKL5,-0.678314958,0.018475657
SREK1IP1,-0.552398736,0.018519411
LHX6,1.060906993,0.018524419
OAS2,1.074498284,0.018612514
ESPN,0.590217781,0.01861494
FOXM1,0.834455832,0.018669253
KIF19,-0.89209181,0.01882351
WDCP,-0.587462957,0.018845694
CHI3L1,0.932517574,0.01894362
ABCC5,-0.892160838,0.01895178
PPP1R1A,0.963334274,0.018967411
PYGM,0.964733452,0.018972665
LRRC37A4P,-0.690798174,0.018974675
ITGAE,-0.489211928,0.019041595
VWA3B,1.023894211,0.019041806
AKAP6,0.758193685,0.019074163
CCL26,1.40961533,0.019098146
LMF1,-0.87143283,0.019098929
ERC1,-0.553251897,0.01917287
BPIFC,0.992462484,0.019187163
HHLA3,0.699057972,0.019199654
RNFT2,-0.551836123,0.019211996
DKFZP434I0714,0.787219266,0.019269242
PLCB1,-0.694959421,0.019334475
FCRLB,-1.074014444,0.019351746
PLA2G2F,0.850499997,0.019408482
NXF2,0.8486188,0.019413878
CKAP2,-0.522411563,0.019516274
JPH3,1.12611407,0.01957882
TMA7,-0.629359773,0.019664119
VEZF1,-0.555966924,0.019687472
P4HA2,-0.903693395,0.019720167
PTPN23,0.524780587,0.019724114
NEMP1,0.74508856,0.019729817
PPP1R35,-0.569409368,0.019752922
LGALS9,0.860011948,0.019809235
CHRM3,1.23768066,0.019812088
DONSON,0.489288547,0.019878108
CFAP97,0.945518044,0.019943774
ERBB2,-0.701677426,0.019963014
ITIH5,0.976805353,0.019977483
MAP3K8,0.89837079,0.019987419
AMHR2,0.956758363,0.020041025
FBXO36,-0.684098934,0.020083511
SLC7A9,1.014404298,0.020085203
ANKH,-0.701839628,0.020102111
CUX1,-0.420009137,0.020121591
ZFAT,-0.572253227,0.020188882
ERN1,-0.616398916,0.020267478
ACP7,1.250035544,0.020345383
SLC25A29,-0.511731677,0.020357199
TXLNG,0.648593163,0.02036563
UQCRC2,-0.516767508,0.020369267
SNCA,-0.814691492,0.020390007
YBX3,0.622022094,0.020412821
CDKN2A,-0.723156633,0.020468034
NAPSA,0.656834604,0.020498722
GPR137,0.602135703,0.020519409
ARVCF,-0.723161549,0.020599872
ANLN,0.935251578,0.02061563
BSN-AS2,1.441697394,0.020643956
CLEC10A,0.675299059,0.020662581
RARG,0.674457613,0.020681338
LCN1,0.794536018,0.02068225
TEX261,0.55177482,0.020692054
OR13C4,0.835397077,0.020832969
ASAP1-IT1,1.570460663,0.020893522
OGFOD3,-0.504032445,0.020913292
IRF1,0.606286376,0.021092121
MS4A5,0.918083986,0.021104144
ABCC6,-0.908331246,0.021159972
ADAMTSL4,0.939416883,0.021168185
LOC100132147,-0.7144627,0.021173514
FAM71E2,0.984518234,0.021197362
MOB3A,0.639732679,0.021371805
PLEC,0.86861875,0.021373203
FAM43A,0.886023838,0.021380603
CASC4,-0.631136633,0.021394981
PGAM2,0.902708754,0.021419167
CXCL12,1.02191531,0.021540088
POP7,-0.587065379,0.021602752
ZNF80,0.87215747,0.02160749
NAV2,0.870843647,0.021632689
PIGZ,-0.764479905,0.021636124
TREX1,0.604446098,0.021667226
FAM110B,-0.725751914,0.021681208
ZNF562,-0.564375986,0.021721763
DOC2A,0.828362452,0.021751782
KAT14,-0.8671368,0.021800329
ICK,-0.772984239,0.021858184
MMP28,0.786177113,0.021868928
MUC12,0.899610111,0.021898489
IL6ST,0.55280791,0.021980274
LAT2,1.282808638,0.022015682
EMX1,0.625612198,0.022063686
OBSCN,0.850784632,0.022102949
MINK1,0.68506125,0.022195769
NEUROG1,-0.945104539,0.022209013
KRTAP2-4,-0.409934469,0.022231499
PDHA2,1.204054692,0.022248419
CPEB2,0.798368446,0.022320871
ARHGAP6,-1.066548699,0.022331653
MDK,0.733360277,0.022344975
IGSF3,1.038914419,0.022355605
FGF17,0.887811124,0.022402718
EPS8L1,0.616181319,0.022403943
CCNA2,0.64720614,0.022517109
TLN1,0.651599462,0.022572986
LSM14B,0.844240842,0.02259551
ZNF395,-0.517047772,0.022636679
HOXC13-AS,1.100043926,0.022649755
PEX14,-0.621509447,0.022661041
PYROXD1,-0.602803342,0.022675198
PPP6R2,0.885699849,0.022677528
CENPP,-0.786073785,0.022688109
XAF1,0.782705316,0.022734014
KRTAP13-2,1.261440776,0.022797778
SYT15,-0.688738189,0.022807329
ZNF345,-0.493908138,0.022863516
F5,-0.742195861,0.022868987
KCNQ1DN,1.243478884,0.022874555
GRM4,1.012655343,0.022923962
NUP35,-0.573412423,0.022987962
EIF4A1,0.589886976,0.023083594
TGM4,1.254531973,0.023131697
KIF21A,-0.701750549,0.023161185
C10orf2,-0.606040217,0.023190645
LIMS3-LOC440895,-1.043486942,0.023197931
ALOX15,0.703462541,0.023254879
SLC25A37,0.537443314,0.023262225
C17orf49,0.458168033,0.023266281
MIR99AHG,1.26012372,0.023274136
TBC1D30,0.920369668,0.023341854
ERAL1,0.730396064,0.023343848
LOC653160,-0.633131297,0.023388833
FAM69B,-0.549191902,0.023388937
SCTR,1.153086761,0.023451079
SLC35A4,0.573556896,0.023457608
RING1,0.651000244,0.023476119
TRPS1,-0.781556009,0.023496222
ADRM1,0.755679344,0.023528382
SLC4A10,-1.143640378,0.023544175
MYL4,1.152000477,0.023575466
EDA2R,0.927669668,0.023598683
CCDC181,0.928184579,0.023633882
TTTY2,0.955551023,0.023665457
DXO,0.623634495,0.023674187
RAB3IL1,0.959636808,0.023778874
HEATR4,1.116225918,0.023783279
BST2,0.475310012,0.023788474
FGFBP2,-0.731251714,0.023842829
HSF4,0.807489754,0.023861905
PLXNA2,1.098149373,0.023888376
FAM3B,2.122296747,0.024017906
MAP3K6,-0.438549361,0.024019049
STATH,1.123672477,0.024087407
SELM,0.82295926,0.024125601
DKFZp779M0652,-0.61268388,0.02414548
CXXC4,-1.333998096,0.024195339
COPS9,0.945816218,0.024208343
FAM117B,-0.561163053,0.024237598
PCMTD2,-0.680552636,0.024282237
ANKRD13C,-0.54272106,0.024286543
ARL2BP,-0.544919338,0.024340524
TAS2R5,0.631120093,0.024386588
PPFIA3,0.683898637,0.024401862
DGKA,0.7543692,0.024486763
SLC4A7,-0.671662659,0.024491723
NPFFR2,0.978987598,0.024501924
NFE2L3,1.081150571,0.024666429
LRRC8A,-0.457264686,0.024686693
MRPL43,-0.684184382,0.024739863
GUCY2F,1.054971041,0.024744604
SOX17,-1.09071493,0.024760262
ZNF251,-0.592499901,0.02479159
ZNF350-AS1,1.066134011,0.02491081
HP,-1.981389611,0.024924501
IDNK,-0.504775366,0.024930942
ARMCX5,-0.568712238,0.02493288
C6orf58,0.908618659,0.024967972
ZNF75D,-0.547115374,0.02501984
CH25H,1.352745867,0.025042678
RHOA,0.542245871,0.025056399
KPTN,0.635991842,0.025090661
OLFM4,1.704269411,0.025136933
SAYSD1,-0.698112961,0.025150443
LINC01106,-0.526730544,0.025153738
ACAA2,-0.456324258,0.025198912
LOC284241,1.139423044,0.025236252
UQCC3,-0.542801538,0.025251502
PTGER4,0.65674549,0.025310558
USP6,0.733153949,0.025326331
OR52B2,0.834810466,0.025334627
KIR2DS4,0.994313785,0.025439638
PGRMC2,0.418163825,0.025460036
RSL1D1,-0.547464582,0.025492952
SERPINA3,1.221663016,0.025530822
RNF138,0.622797863,0.025608973
ITGA7,0.719816417,0.025610648
RPRML,0.962124436,0.025611203
MEX3D,-0.547121095,0.025757857
LILRB5,-1.081961549,0.025772027
CEACAM19,-0.793605382,0.025780836
CBX7,-0.603427043,0.02585191
FAXC,1.248646735,0.025913216
TCL6,0.848463827,0.025930495
TPM1,-0.616590229,0.025936286
LOC101927827,1.094955313,0.025978393
CHST11,-0.648665218,0.026016924
NPM2,0.748903596,0.026126031
MUC3,0.896173483,0.026180448
ADRM1,0.741249294,0.026186959
ZBTB3,-0.618115735,0.026211967
TMEM117,-0.484141931,0.026263031
ANXA2,-0.948526957,0.026317063
KCNH1,0.920828867,0.026387422
SYT15,-0.904637501,0.026457975
MKL2,-0.529547743,0.026515791
PNMA6A,0.963291938,0.026532532
DMC1,0.902000049,0.026538504
CKMT2-AS1,0.791014492,0.026564632
PARGP1,0.712452455,0.026603527
ATF2,0.476748046,0.026607121
CACNA1F,0.9557369,0.026615798
PREX1,-0.454471169,0.026655401
NECTIN4,0.985295891,0.026698617
NDUFA6-AS1,-0.5761438,0.026712774
TRUB1,-0.561726144,0.026735566
LOC388242,-0.457421404,0.026747579
PHLDA3,0.763739505,0.026753685
CDK11A,0.584837917,0.026883117
LOC100130691,-0.776500916,0.026901501
RAB14,-0.596373496,0.026925941
CMSS1,-0.705197015,0.026977716
PLD1,-0.760349902,0.027158808
KLHDC7B,0.639638783,0.027164492
LRRC43,0.90592749,0.027201267
RNF220,-0.467799717,0.027240093
HMGB4,0.773657614,0.027356845
ADAMTSL5,0.781147804,0.027365776
C9orf131,1.029180763,0.027491994
ELAC2,-0.597932496,0.027519356
FLJ35934,-0.583571799,0.027526351
HPD,0.751912062,0.02755162
GJD2,0.961531888,0.027552081
C14orf80,0.673466261,0.027553343
XRN1,0.418351324,0.027581998
SLC22A3,1.51495292,0.027590037
OK/SW-CL.58,0.683448312,0.027592835
SNX21,-0.683800788,0.027613487
PUS1,-0.553595114,0.027649514
CHRM4,0.891008083,0.027685624
PHF19,0.448659684,0.027725607
LOC100129775,0.948264422,0.027741411
FOXI1,0.65443075,0.027761273
MAD1L1,0.573346766,0.027771921
PARP9,0.755738672,0.0278254
TFAP2C,0.713749196,0.027863959
ECE2,0.938504629,0.027909067
MRRF,-0.548438385,0.027957172
DNHD1,0.599577275,0.027981823
FLYWCH2,-0.674754545,0.027984236
KLHL30,0.823769847,0.028074812
SLC9A2,1.352098348,0.028121791
ADAM11,0.815981072,0.028160424
FLT3LG,0.67656932,0.028169745
PNMA5,0.52504413,0.028182347
ZFP62,-0.579502112,0.028307406
RPL23AP7,-0.721011218,0.028325834
BGLAP,0.647476091,0.028390845
SLC8A1,0.551387628,0.028409431
ANKS6,0.777612285,0.028421134
PTPA,0.655264223,0.02845892
PEX10,-1.33446228,0.028511895
TBX2,0.946156175,0.028544559
VPS13B,0.751349369,0.028582073
SETMAR,1.247087784,0.028617121
MOB1B,-0.576886063,0.028627686
ABTB2,0.756548296,0.028712568
ANKS6,-0.531007763,0.028882184
DLX4,-0.695604305,0.028909972
ADAM22,-0.981743665,0.028975783
BORCS6,-0.74525558,0.028986394
DUX3,0.940996711,0.029002887
KCNK3,0.905423318,0.029012628
HOXC5,0.909362606,0.029022835
SLCO5A1,0.870396108,0.029070704
WFDC8,0.732264236,0.029132601
SPEN,1.11960471,0.029142085
TMPRSS6,0.908068949,0.029171463
SUPT5H,0.576558755,0.029193245
RNF180,0.942984142,0.029211961
OR1F1,0.637005337,0.029225108
SHC1,0.589776137,0.029267782
HPS6,-0.621466223,0.029273945
ORAOV1,-0.593174825,0.029311953
SLC22A23,0.782659966,0.029321709
SLC2A10,1.226706237,0.029414469
JRKL,-0.984149876,0.029445667
SLC4A4,-0.73482968,0.029498621
ADGRA1,0.870684791,0.029522693
NRG4,-0.606328588,0.029542672
ALG3,0.596847643,0.029552553
ENTPD8,0.645950468,0.029553074
ITPKB,0.995783367,0.029633533
NFE2L1,-0.573810891,0.029698374
CD209,0.872159561,0.029712013
NIPAL2,1.002632167,0.029720336
RPS10P7,-0.641115298,0.029730542
SLC6A7,0.942646313,0.02975699
GBP1,1.034999812,0.02975943
TCTA,0.510701181,0.029762718
RNF126,-0.4756403,0.029814606
WFDC5,0.815793838,0.029904518
CDC20B,0.968302137,0.029920483
TAS2R43,0.584225121,0.029994456
ZNF613,-0.854976923,0.0299985
ASS1,0.833039252,0.030014974
GRINA,0.7534916,0.030029116
KIFC1,0.705570187,0.030064928
ERI1,0.415528506,0.030085667
TRIM37,-0.549607594,0.030113556
GHDC,0.672775588,0.030161559
SEMA3F,1.293427022,0.030187141
NR1H4,0.93414464,0.030206005
ARHGDIA,0.766527491,0.030253127
FAM104B,0.809641862,0.030287176
MB21D2,0.965402252,0.030306644
TSHZ3,-0.795313505,0.030312047
LOC101927402,0.56816059,0.030325041
CTSF,-0.534963932,0.030333128
HIST2H2BE,0.483973876,0.03040825
CALML6,0.677430977,0.030442338
THEG,0.855955596,0.030512897
SRGAP1,0.709301882,0.030525745
ITGA10,0.930306414,0.030534798
ZNF566,-1.062420294,0.030536179
SUPT6H,0.560175677,0.030591119
